Index,MMM.Close,AXP.Close,AAPL.Close,BA.Close,CAT.Close,CVX.Close,CSCO.Close,KO.Close,DIS.Close,DWDP.Close,XOM.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,MCD.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UTX.Close,UNH.Close,VZ.Close,V.Close,WMT.Close,WBA.Close,MMM_r,AXP_r,AAPL_r,BA_r,CAT_r,CVX_r,CSCO_r,KO_r,DIS_r,DWDP_r,XOM_r,GS_r,HD_r,IBM_r,INTC_r,JNJ_r,JPM_r,MCD_r,MRK_r,MSFT_r,NKE_r,PFE_r,PG_r,TRV_r,UTX_r,UNH_r,VZ_r,V_r,WMT_r,WBA_r
8/7/2018,208.570007,101.970001,207.110001,350.76001,142.380005,125.18,43.580002,46.5,116.559998,68.139999,81.269997,237.830002,197.050003,147.009995,49.700001,131.460007,117.550003,156.039993,66.580002,108.879997,80.529999,40.84,82.639999,129.940002,134.490005,257.649994,52.459999,140.279999,89.769997,67.050003,0.009006298,0.010350558,-0.0094191,0.012017419,0.020578382,0.007054679,0.006445763,-0.003220658,0.005333312,0.005592318,0.013502801,0.00802102,0.006925734,0.006688504,0.008080892,-0.00425078,0.003664725,-0.00434844,0.005421715,0.006912152,0.012746948,-0.004885232,0.001453161,-0.00046163,0.004097931,0.003460216,-0.000381189,0.004071522,0.001114568,-0.005503026
8/8/2018,207.139999,102.779999,207.25,347.779999,139.710007,123.879997,43.84,46.150002,113.980003,67.660004,80.730003,236.369995,198.020004,146.889999,49.959999,131.169998,117.790001,158.919998,66.690002,109.489998,80.5,41.41,82.349998,129.210007,134.710007,258.809998,52.700001,140.679993,90.050003,66.489998,-0.006879862,0.00791211,0.000675736,-0.008532164,-0.018930679,-0.010439371,0.005948267,-0.007555308,-0.022383124,-0.007069175,-0.006666617,-0.006157788,0.004910537,-0.000816577,0.005217712,-0.0022085,0.002039586,0.018288579,0.001650784,0.005586872,-0.000372589,0.013860404,-0.00351538,-0.005633779,0.001634488,0.004492143,0.004564519,0.00284734,0.003114295,-0.008387124
8/9/2018,204.779999,102.989998,208.880005,343.720001,138.520004,122.529999,43.779999,46.349998,114.160004,69.019997,80.32,233.779999,198.080002,144.770004,50.139999,131.199997,116.879997,159.300003,66,109.669998,81.260002,41,81.400002,129.559998,134.240005,261.589996,53.009998,140.009995,89.010002,66.169998,-0.011458661,0.002041105,0.007834154,-0.011742718,-0.008554147,-0.010957441,-0.001369573,0.004324245,0.001577987,0.019901052,-0.005091635,-0.011017855,0.000302944,-0.014537697,0.003596408,0.000228677,-0.007755645,0.002388317,-0.010400305,0.001642636,0.009396731,-0.009950331,-0.011603135,0.002705037,-0.003495092,0.010684183,0.005865063,-0.004773945,-0.011616359,-0.004824373
8/10/2018,201.960007,101.580002,207.529999,339.410004,135.919998,123.339996,43.779999,46.080002,112.68,67.739998,79.419998,229.610001,196.300003,144.479996,48.849998,130.75,115.730003,158.679993,66.07,109,80.730003,40.93,81.43,128.869995,133.100006,260.359985,52.470001,139.729996,90.18,66.489998,-0.013866535,-0.013785192,-0.006484046,-0.012618547,-0.018948286,0.006588847,0,-0.005842189,-0.013049065,-0.018719456,-0.011268455,-0.017998276,-0.009026883,-0.002005242,-0.026064735,-0.003435751,-0.009887824,-0.003899684,0.001060044,-0.006127956,-0.006543625,-0.001708776,0.000368458,-0.005339973,-0.008528509,-0.004713146,-0.010238941,-0.002001852,0.013058928,0.004824373
8/13/2018,199.839996,101.809998,208.869995,338.359985,135.020004,122.440002,43.75,45.830002,112.120003,66.589996,78.559998,226.860001,194.139999,142.710007,48.450001,130.220001,113.889999,158.139999,66.720001,108.209999,80.150002,40.810001,81.519997,128.050003,132.179993,260.910004,52.220001,140.210007,89.639999,66.480003,-0.010552666,0.002261626,0.006436122,-0.003098455,-0.006643517,-0.007323607,-0.000685456,-0.005440118,-0.00498219,-0.017122462,-0.010887562,-0.01204913,-0.011064573,-0.012326414,-0.008221979,-0.004061767,-0.016026856,-0.003408841,0.009789987,-0.007274108,-0.007210387,-0.002936117,0.001104597,-0.006383269,-0.006936193,0.002110305,-0.004776014,0.003429388,-0.006006035,-0.000150335
8/14/2018,200.520004,102.18,209.75,339.140015,134.919998,122.580002,44,45.889999,112.75,67.559998,78.309998,229.559998,193.100006,143.360001,48.119999,129.5,114.650002,160.600006,66.459999,109.559998,80.139999,40.709999,81.309998,127.540001,132.419998,263.480011,52.869999,140.759995,90.849998,68.660004,0.003396986,0.003627652,0.00420432,0.002302673,-0.00074095,0.001142764,0.005698021,0.001308264,0.005603225,0.014461706,-0.003187355,0.011831333,-0.005371323,0.004544308,-0.006834489,-0.005544454,0.006650965,0.015436129,-0.003904525,0.012398552,-0.000124811,-0.002453436,-0.002579366,-0.003990787,0.001814097,0.00980197,0.012370469,0.003914928,0.013408135,0.032265651
8/15/2018,201.389999,101.510002,210.240005,331.76001,132.020004,117.940002,43.860001,46.080002,112.849998,66.459999,76.940002,229.25,193.990005,143.910004,47.459999,130.429993,113.699997,159.880005,67.370003,107.660004,79.57,41.16,82.300003,128.770004,131.75,260.609985,53.240002,139.919998,90.220001,68.730003,0.004329309,-0.006578628,0.002333414,-0.0220012,-0.021728539,-0.038587857,-0.003186868,0.004131853,0.000886507,-0.016415814,-0.01764936,-0.001351313,0.004598417,0.003829176,-0.01381064,0.00715575,-0.008320652,-0.004493274,0.013599612,-0.017494176,-0.007137955,0.010993173,0.012102159,0.00959785,-0.005072487,-0.010952526,0.00697398,-0.005985461,-0.00695863,0.001018982
8/16/2018,203.149994,102.650002,213.320007,345.980011,136.259995,117.660004,45.16,46.220001,112.480003,67.080002,78,233,195.389999,145.339996,47.169998,132.479996,114.769997,161.729996,68.849998,107.639999,80.050003,41.419998,83.690002,130.339996,133.309998,263.100006,54.27,140.649994,98.639999,69.620003,0.008701271,0.011167827,0.014543659,0.041969156,0.031611332,-0.002376894,0.029208973,0.003033567,-0.003284031,0.009285719,0.013682903,0.016225342,0.007190919,0.009887666,-0.006129175,0.01559503,0.009366725,0.011504688,0.021730337,-0.000185834,0.00601434,0.006296897,0.016748376,0.012118492,0.011771041,0.009509231,0.019161557,0.005203676,0.089225706,0.012866097
8/17/2018,204.770004,103.029999,217.580002,346.399994,139.339996,117.800003,45.869999,46.599998,112.480003,67.790001,78.260002,233.380005,195.559998,146.059998,47.099998,134.470001,114.769997,161.149994,69.059998,107.580002,79.75,42.09,83.690002,130.419998,134.440002,262.329987,54.790001,141.330002,97.849998,69.989998,0.007942825,0.003695035,0.01977319,0.001213158,0.022352172,0.001189153,0.015599548,0.008187872,0,0.010528739,0.003327816,0.001629594,0.000869671,0.004941685,-0.001485096,0.014909473,0,-0.003592682,0.003045467,-0.000557541,-0.003754735,0.016046375,0,0.000613606,0.00844079,-0.002931007,0.009536126,0.004823103,-0.008041175,0.005300421
8/20/2018,204.600006,103.830002,215.460007,350.73999,138.669998,117.75,46.220001,46.73,111.989998,68.480003,78.809998,235.779999,197.929993,146.509995,46.5,136.880005,114.620003,161.679993,70.169998,106.870003,82.18,42.330002,83.639999,131.419998,135.139999,262.399994,54.650002,140.940002,96,69.989998,-0.000830535,0.007734767,-0.009791298,0.01245102,-0.004819966,-0.000424564,0.00760134,0.002785858,-0.004365891,0.010127069,0.007003225,0.010231115,0.01204617,0.003076169,-0.012820646,0.017763533,-0.001307764,0.003283459,0.015945178,-0.006621605,0.030015222,0.005685919,-0.000597657,0.00763829,0.005193253,0.000266831,-0.002558463,-0.002763313,-0.019087482,0
8/21/2018,205.690002,104.809998,215.039993,353.769989,139.990005,117.940002,45.779999,46.220001,112.389999,68.830002,78.830002,238.649994,200.229996,145.970001,47.619999,135.350006,115.32,161.039993,69.169998,105.980003,82.949997,42.16,83.900002,131.710007,135.979996,261.690002,54.91,140.039993,96.080002,70.25,0.005313308,0.009394203,-0.001951285,0.008601774,0.009474032,0.001612305,-0.009565334,-0.01097373,0.003565393,0.00509795,0.000253793,0.012098856,0.011553288,-0.003692523,0.023800507,-0.011240606,0.006088537,-0.003966292,-0.014353627,-0.008362745,0.009326017,-0.004024198,0.003103775,0.002204303,0.006196516,-0.002709429,0.00474623,-0.006406236,0.000833007,0.003707962
8/22/2018,204.259995,105.830002,215.050003,350.029999,139.630005,118.919998,45.990002,45.93,111.940002,68.760002,79.959999,239.339996,198.970001,145.240005,47.049999,134.610001,114.970001,160.550003,69.040001,107.059998,82.639999,42.07,83.389999,129.410004,133.240005,260.73999,54.139999,141.139999,95.669998,69.639999,-0.006976523,0.009684884,4.65484E-05,-0.010628091,-0.002574924,0.008274944,0.004576732,-0.006294128,-0.004011925,-0.001017516,0.014232837,0.0028871,-0.006312621,-0.005013547,-0.012041975,-0.005482344,-0.003039639,-0.003047299,-0.001881152,0.010138981,-0.003744168,-0.002137007,-0.006097251,-0.017616899,-0.020355736,-0.003636901,-0.014122216,0.007824252,-0.00427645,-0.008721208
8/23/2018,202.75,105.370003,215.490005,347.480011,136.789993,118.099998,46.02,45.700001,112,68.110001,79.080002,236.339996,200.160004,145.369995,46.98,135.110001,114.730003,159.050003,68.970001,107.559998,82.910004,42.200001,83.239998,129.520004,132.619995,261.420013,54.279999,142.100006,95.18,69.279999,-0.007419975,-0.004356058,0.002043955,-0.007311721,-0.020549251,-0.006919275,0.00065206,-0.005020179,0.00053584,-0.00949815,-0.011066474,-0.012613689,0.005963002,0.000894601,-0.001488866,0.003707553,-0.002089666,-0.009386802,-0.001014419,0.004659407,0.003261918,0.003085347,-0.001800409,0.000849651,-0.004664193,0.002604655,0.002582551,0.006778779,-0.005134913,-0.005182851
8/24/2018,205.289993,105.760002,216.160004,349.380005,138.210007,119.010002,46.32,45.630001,111.93,69.209999,79.620003,235.110001,201.300003,146.039993,47.66,135.949997,114.68,159.380005,69.040001,108.400002,82.449997,42.400002,83.360001,130.509995,133.360001,264.279999,54.779999,144.199997,94.949997,69.209999,0.012449887,0.003694401,0.003104365,0.005453028,0.010327466,0.007675834,0.006497749,-0.001532903,-0.000625195,0.016021286,0.006805332,-0.005217935,0.005679281,0.004598327,0.014370492,0.00619788,-0.000435927,0.002072682,0.001014419,0.007779295,-0.005563718,0.004728165,0.001440613,0.007614474,0.005564388,0.010880784,0.009169329,0.014670127,-0.00241943,-0.001010903
8/27/2018,208.330002,107.050003,217.940002,353.73999,142.039993,120.349998,46.59,45.689999,112.330002,70.809998,80.400002,242.600006,201.979996,146.690002,48.349998,134.919998,116.709999,160.479996,68.989998,109.599998,82.650002,41.580002,83.440002,131.889999,135.360001,267.079987,54.849998,145.399994,94.540001,69.440002,0.014699791,0.012123648,0.008200912,0.012401982,0.027334341,0.011196608,0.005812093,0.001314017,0.00356731,0.022854859,0.009748846,0.031360527,0.003372315,0.004441021,0.014373709,-0.007605154,0.017546576,0.00687798,-0.000724524,0.011009249,0.002422836,-0.019529079,0.000959245,0.01051842,0.014885657,0.010539047,0.001277005,0.00828732,-0.00432737,0.003317753
8/28/2018,209.429993,107.279999,219.699997,351.209991,142,119.860001,46.950001,45.369999,112.580002,70.739998,80.279999,242.369995,201.970001,146.589996,48.57,134.320007,116.139999,161.639999,68.629997,110.260002,82.580002,41.5,83.480003,132.279999,134.5,268.51001,54.650002,145.199997,96.07,69.279999,0.005266151,0.002146187,0.008043161,-0.007177842,-0.000281601,-0.004079744,0.007697301,-0.007028362,0.002223112,-0.00098905,-0.00149369,-0.000948558,-4.94863E-05,-0.000681983,0.004539876,-0.00445693,-0.004895866,0.007202335,-0.005231824,0.006003875,-0.000847304,-0.001925903,0.000479283,0.002952646,-0.006373704,0.005340004,-0.003652899,-0.001376442,0.016054056,-0.002306849
8/29/2018,210.460007,106.709999,222.979996,350.190002,141.860001,120.220001,47.48,45.330002,112.449997,71.440002,80.860001,241.399994,201.679993,147.539993,48.75,134.860001,115.760002,163.110001,68.809998,112.019997,82.790001,41.5,83.489998,132.660004,133.619995,269,54.57,147.029999,95.639999,68.660004,0.004906123,-0.005327364,0.014819098,-0.002908439,-0.000986395,0.002999003,0.011225343,-0.000881963,-0.001155446,0.009846809,0.007198765,-0.00401018,-0.001436928,0.006459731,0.003699141,0.004012146,-0.003277252,0.009053192,0.002619341,0.015836169,0.002539749,0,0.000119722,0.002868614,-0.006564286,0.001823185,-0.00146497,0.012524559,-0.00448596,-0.008989404
8/30/2018,210.220001,106.230003,225.029999,346.899994,139.059998,119.809998,47.150002,44.950001,111.919998,70.199997,80.510002,239.399994,199.259995,145.929993,48.240002,134.949997,115.190002,162.800003,68.540001,111.949997,81.400002,41.5,83.410004,131.649994,132.589996,268.390015,54.75,146.740005,96.099998,67.800003,-0.001141038,-0.004508282,0.009151659,-0.009439333,-0.019935183,-0.003416268,-0.006974518,-0.008418326,-0.004724339,-0.017509696,-0.004337851,-0.008319516,-0.012071769,-0.010972271,-0.010516604,0.000667107,-0.004936143,-0.001902354,-0.003931523,-0.000625084,-0.016931996,0,-0.000958586,-0.007642654,-0.007738283,-0.002270177,0.003293087,-0.001974293,0.004798163,-0.012604607
8/31/2018,210.919998,105.980003,227.630005,342.790009,138.850006,118.459999,47.77,44.57,112.019997,70.129997,80.169998,237.809998,200.770004,146.479996,48.43,134.690002,114.580002,162.229996,68.589996,112.330002,82.199997,41.52,82.949997,131.600006,131.699997,268.459991,54.369999,146.889999,95.860001,68.559998,0.003324299,-0.002356158,0.011487804,-0.011918496,-0.001511223,-0.011331796,0.013063776,-0.008489796,0.000893088,-0.000997649,-0.00423207,-0.006663741,0.007549515,0.003761866,0.003930863,-0.001928461,-0.00530967,-0.003507415,0.000729162,0.003388669,0.009779968,0.000481812,-0.005530274,-0.000379776,-0.006735044,0.000260691,-0.006964856,0.001021653,-0.002500491,0.011147006
9/4/2018,208.600006,107.010002,228.360001,346.25,138.240005,118.870003,47.73,44.759998,110.849998,69.720001,80.290001,237.660004,205.080002,145.679993,47.959999,133.720001,115.150002,161.720001,67.949997,111.709999,79.599998,41.369999,82.699997,132.130005,131.899994,268.51001,53.189999,147.800003,95.360001,67.620003,-0.011060334,0.009671881,0.00320181,0.010043016,-0.004402916,0.003455142,-0.000837696,0.004253852,-0.010499482,-0.005863385,0.001495738,-0.000630929,0.021240162,-0.005476486,-0.009752147,-0.007227787,0.004962357,-0.003148606,-0.009374597,-0.005534767,-0.032141198,-0.003619283,-0.003018415,0.00401926,0.001517428,0.000186301,-0.021942123,0.006176028,-0.00522959,-0.013805403
9/5/2018,211.830002,105.68,226.869995,346.679993,140.589996,118.919998,47.27,45.380001,109.870003,70.050003,81.360001,237.559998,204.149994,146.660004,47.720001,135.860001,114.589996,163.240005,68.620003,108.489998,79.919998,41.849998,83.290001,132.589996,132.779999,267.640015,53.82,142.669998,96.620003,68.239998,0.015365504,-0.012506647,-0.006546191,0.001241087,0.016856483,0.000420497,-0.009684286,0.013756663,-0.008880042,0.004722081,0.013238671,-0.000420883,-0.004545168,0.006704623,-0.005016691,0.015876882,-0.004875138,0.00935509,0.009811985,-0.029248234,0.004012042,0.011535793,0.00710894,0.003475306,0.006649602,-0.003245344,0.011774755,-0.035325772,0.013126576,0.009127032
9/6/2018,212.740005,105.400002,223.100006,351.269989,141.570007,115.230003,47.279999,45.77,110.260002,70.080002,80.459999,234.520004,205.889999,146.389999,47.259998,136.869995,114.099998,163.740005,69.379997,108.739998,80.400002,41.779999,82.650002,132.570007,133.520004,269.649994,54.290001,144.5,96.449997,68.029999,0.004286711,-0.002653005,-0.016757016,0.013152983,0.006946519,-0.031520824,0.000211507,0.008557353,0.003543355,0.00042816,-0.01112361,-0.012879326,0.008487052,-0.001842724,-0.009686389,0.007406583,-0.004285266,0.003058293,0.011014517,0.002301709,0.005988092,-0.001674017,-0.007713657,-0.000150769,0.005557694,0.00748195,0.008694921,0.01274525,-0.001761082,-0.003082104
9/7/2018,212.570007,106.080002,221.300003,349.279999,141.320007,114.599998,47.049999,45.720001,110.970001,70,81.830002,233.910004,206.229996,145.449997,46.450001,137.320007,114.32,163.899994,69.669998,108.209999,80.300003,42.200001,81.910004,130.089996,132.009995,268.279999,54,143.199997,95.830002,68.190002,-0.000799408,0.00643089,-0.008100868,-0.005681237,-0.001767472,-0.00548237,-0.004876507,-0.001092994,0.006418672,-0.001142233,0.016883795,-0.002604446,0.001649991,-0.006441922,-0.017287743,0.003282486,0.001926294,0.000976615,0.004171182,-0.004885919,-0.001244543,0.010002513,-0.008993716,-0.018884373,-0.01137367,-0.005093592,-0.00535602,-0.009037274,-0.006448899,0.002349186
9/10/2018,212.929993,107.290001,218.330002,341.859985,142.050003,114.480003,47.07,46.060001,110.68,70.059998,81.709999,231.910004,210.690002,145.649994,46.299999,137.210007,113.709999,165.070007,69.559998,109.379997,82.099998,42.060001,82.379997,127.599998,133.649994,259.730011,54.119999,144.080002,96.900002,68.800003,0.001692062,0.011341913,-0.013511572,-0.021472637,0.005152257,-0.001047625,0.000425011,0.007409055,-0.002616749,0.000856747,-0.001467568,-0.00858706,0.021395837,0.001374078,-0.003234547,-0.00080137,-0.005350195,0.00711322,-0.00158012,0.010754256,0.022168334,-0.003323051,0.00572152,-0.019326133,0.012346758,-0.032388535,0.002219738,0.006126481,0.01110373,0.008905833
9/11/2018,211.779999,108.309998,223.850006,345.25,142.029999,115.019997,47.029999,46.02,109.599998,70.080002,82.860001,230.210007,213.850006,146.490005,44.93,138.509995,114.43,164.619995,69.080002,111.239998,82.629997,42.310001,82.010002,127.849998,133.610001,261.040009,54.720001,145.490005,96.639999,68.739998,-0.005415445,0.009462009,0.024968523,0.00986754,-0.000140834,0.004705839,-0.000850181,-0.000868831,-0.009805799,0.000285486,0.013976068,-0.007357416,0.014886994,0.005750759,-0.030036216,0.009429839,0.006311943,-0.002729912,-0.006924379,0.016861981,0.006434782,0.005926294,-0.004501437,0.001957331,-0.000299282,0.005031015,0.011025507,0.009738675,-0.002686816,-0.000872546
9/12/2018,206.710007,107.879997,221.070007,353.410004,144.279999,115.790001,46.889999,46.240002,109.459999,69.239998,83.129997,228.149994,211.979996,146.570007,44.93,139.360001,113.080002,164.740005,69.860001,111.709999,83,42.41,83.110001,126.889999,133.889999,262.670013,54.970001,146.570007,95.970001,70.379997,-0.024231117,-0.003977997,-0.012496786,0.023360075,0.015717553,0.006672214,-0.002981263,0.004769183,-0.00127818,-0.012058774,0.003253163,-0.008988685,-0.008782951,0.000545977,0,0.006118031,-0.011867732,0.000728747,0.011227971,0.004216207,0.004467833,0.002360695,0.013323828,-0.007537125,0.002093444,0.006224854,0.004558308,0.007395788,-0.006957071,0.023577847
9/13/2018,209.050003,108.660004,226.410004,355.459991,145.539993,116.300003,47.240002,45.830002,110.669998,68.919998,82.32,228.330002,209.449997,148.949997,45.57,139.889999,113.519997,162.399994,70.830002,112.910004,83.470001,42.849998,83.449997,128.830002,135.520004,265.48999,54.939999,147.630005,95.120003,70.480003,0.011256593,0.007204307,0.023868108,0.005783833,0.008695066,0.004394871,0.007436622,-0.008906325,0.010993606,-0.004632319,-0.00979152,0.000788679,-0.012006879,0.016107481,0.014143882,0.003795872,0.003883456,-0.014306113,0.013789414,0.010684858,0.00564669,0.010321415,0.004082571,0.01517316,0.012100701,0.010678597,-0.000545938,0.007206,-0.008896369,0.001419935
9/14/2018,207.880005,109.559998,223.839996,359.799988,144.899994,117.379997,47.400002,45.990002,109.260002,68.580002,82.919998,229.240005,209.070007,148.330002,45.540001,139.490005,113.5,160.839996,69.980003,113.370003,83.489998,42.959999,83.610001,130.009995,137.800003,265.309998,54.549999,147.839996,94.589996,70.279999,-0.005612458,0.008248548,-0.01141604,0.012135588,-0.004407107,0.009243424,0.003381237,0.003485083,-0.012822401,-0.004945406,0.007262172,0.003977552,-0.001815875,-0.004171124,-0.000658523,-0.002863442,-0.00017617,-0.009652334,-0.012073138,0.004065756,0.000239542,0.002563829,0.001915528,0.009117611,0.01668412,-0.000678191,-0.007123969,0.001421403,-0.005587564,-0.002841775
9/17/2018,209.529999,109.199997,217.880005,355.959991,146.220001,117.510002,47.110001,46.32,109.360001,68.82,83.410004,227.889999,208.399994,147.940002,45.419998,139.960007,113.839996,158.139999,70.419998,112.139999,83.260002,43.009998,84.25,129.889999,137.759995,263.869995,54.700001,146.179993,94.82,70.449997,0.007905908,-0.00329129,-0.026987018,-0.010729948,0.009068536,0.001106944,-0.006136957,0.007149808,0.00091482,0.003493424,0.005891991,-0.005906459,-0.003209877,-0.002632735,-0.00263859,0.003363768,0.002991082,-0.016929347,0.006267756,-0.010908751,-0.002758574,0.001163173,0.007625427,-0.000923401,-0.000290376,-0.005442407,0.002746034,-0.01129189,0.002428638,0.002415947
9/18/2018,211.529999,109.639999,218.240005,363.579987,149.070007,118.129997,47.459999,45.93,109.529999,68.029999,83.629997,228.889999,211.020004,148.559998,46.099998,140.539993,114.300003,157.770004,70.419998,113.209999,85.260002,43.509998,84,131.369995,139.580002,263.290009,54.389999,147.630005,95.43,70.879997,0.009499905,0.004021226,0.001650922,0.02118098,0.019303698,0.005262234,0.007401916,-0.008455335,0.001553274,-0.011545631,0.002634017,0.004378482,0.012493654,0.004182104,0.014860414,0.004135378,0.004032678,-0.002342409,0,0.00949641,0.023737169,0.01155815,-0.00297177,0.011329801,0.013124924,-0.002200418,-0.005683433,0.009870486,0.006412637,0.006085068
9/19/2018,213.119995,110.099998,218.369995,365.220001,152.759995,119.510002,47.279999,45.959999,109.790001,68.730003,84.629997,235.580002,211.679993,149.059998,46.150002,140.460007,117.620003,159.179993,69.980003,111.699997,84.43,43.259998,84,132.5,140.5,265.329987,53.5,147.419998,95.239998,71.279999,0.007488536,0.004186763,0.000595451,0.004500595,0.024451988,0.011614379,-0.003799878,0.000652933,0.002370984,0.010237059,0.011886507,0.028809033,0.003122733,0.003359992,0.001084098,-0.000569295,0.028632517,0.008897292,-0.006267756,-0.013427813,-0.009782646,-0.005762376,0,0.008564914,0.006569561,0.007718165,-0.016498641,-0.001423535,-0.001992994,0.005627505
9/20/2018,215.270004,111.110001,220.029999,367.459991,156,119.419998,47.73,46.639999,111.620003,70.029999,84.82,237.399994,211.059998,151.149994,47.200001,141.979996,118.629997,160.789993,70.779999,113.57,85.370003,43.75,85.360001,134.149994,141.850006,266.390015,53.950001,149.240005,95.75,72.889999,0.010037709,0.009131685,0.007573047,0.00611453,0.020987978,-0.000753392,0.009472779,0.014687089,0.016530813,0.018737879,0.002242586,0.00769589,-0.002933224,0.013923785,0.022496909,0.010763374,0.008550266,0.010063529,0.011366931,0.016602708,0.011071997,0.011263239,0.01606082,0.012375887,0.009562715,0.003987171,0.008376056,0.01227014,0.005340627,0.022335673
9/21/2018,216.330002,110.900002,217.660004,372.230011,156.380005,121.129997,48.560001,46.580002,110.400002,69.690002,85.169998,235.339996,212.389999,151.350006,46.66,142.880005,117.849998,165.300003,71.099998,114.260002,85.550003,44.060001,85.82,134.440002,142.080002,266.670013,54.419998,150.050003,95.900002,73,0.004911956,-0.001891798,-0.010829666,0.012897528,0.002432967,0.01421765,0.017240036,-0.001287213,-0.01099012,-0.004866843,0.004117872,-0.008715197,0.006281759,0.001322394,-0.011506647,0.006318978,-0.006596768,0.027662901,0.004510848,0.006057184,0.002106249,0.007060751,0.005374461,0.002159486,0.00162009,0.001050531,0.008673986,0.00541281,0.001565375,0.001507999
9/24/2018,213.509995,109.849998,220.789993,367.98999,154,122.620003,48.439999,46.07,112.769997,68.199997,86.599998,232.899994,207.990005,150.029999,46.91,140.470001,116.720001,163.309998,70.779999,114.669998,84.269997,43.93,84.269997,132.830002,140.339996,267.359985,53.540001,149.110001,94.919998,72.199997,-0.013121382,-0.009513132,0.014277761,-0.011456236,-0.015336372,0.012225843,-0.002474269,-0.011009328,0.021240168,-0.021612343,0.016650557,-0.010422109,-0.020934177,-0.008759808,0.005343606,-0.017011202,-0.0096347,-0.0121118,-0.004510848,0.00358185,-0.015075141,-0.002954906,-0.018226185,-0.012047888,-0.012322272,0.002584021,-0.01630264,-0.006284297,-0.010271592,-0.011019437
9/25/2018,210.639999,109.870003,222.190002,367.230011,154.089996,123.370003,48.470001,45.68,113.629997,67.949997,86.5,232.5,207.460007,148.910004,45.91,138.639999,116.389999,166.410004,70.650002,114.449997,84.790001,43.790001,83.120003,131.289993,139.710007,263.51001,53.049999,149.580002,95.099998,72.209999,-0.013533136,0.000182095,0.006320889,-0.002067352,0.000584219,0.006097828,0.000619172,-0.008501414,0.00759721,-0.003672424,-0.001155379,-0.001718926,-0.002551442,-0.007493144,-0.021547914,-0.013113312,-0.0028313,0.018804424,-0.001838323,-0.0019204,0.006151729,-0.003191954,-0.013740511,-0.011661567,-0.004499126,-0.014504653,-0.009194211,0.003147085,0.001894538,0.000138522
9/26/2018,211.070007,108.010002,220.419998,365.029999,153.169998,121.949997,48.41,45.849998,115.209999,66.889999,85.779999,228.880005,207.520004,151.610001,45.700001,138.160004,115.019997,165.759995,70.330002,113.980003,83.699997,43.68,83.260002,129.5,139.559998,262.910004,53.139999,149.270004,94.589996,72.959999,0.002039355,-0.017074042,-0.007998073,-0.006008845,-0.005988419,-0.011576894,-0.001238667,0.00371459,0.013809012,-0.015722632,-0.008358547,-0.015692354,0.000289156,0.017969317,-0.004584638,-0.003468175,-0.011840612,-0.003913718,-0.004539659,-0.004114999,-0.012938681,-0.002515172,0.001682883,-0.013727682,-0.001074294,-0.002279572,0.001695075,-0.002074607,-0.005377229,0.010332805
9/27/2018,210.110001,107.849998,224.949997,367.390015,152.470001,122.470001,48.330002,46.009998,116.040001,65.330002,85.769997,227.740005,206.839996,151.5,45.880001,138.220001,114.519997,166.529999,70.720001,114.410004,84.540001,43.900002,82.860001,129.119995,139.679993,264.649994,53.59,150.020004,94.129997,73.809998,-0.004558657,-0.00148248,0.020343334,0.006444456,-0.004580541,0.00425501,-0.001653877,0.003483566,0.007178427,-0.023598085,-0.000116607,-0.004993221,-0.003282212,-0.000725816,0.003930994,0.000434163,-0.004356546,0.004634538,0.005529954,0.003765502,0.009985865,0.005024034,-0.004815817,-0.002938715,0.00085944,0.006596392,0.008432562,0.005011872,-0.004874946,0.011582865
9/28/2018,210.710007,106.489998,225.740005,371.899994,152.490005,122.279999,48.650002,46.189999,116.940002,64.309998,85.019997,224.240005,207.149994,151.210007,47.290001,138.169998,112.839996,167.289993,70.940002,114.370003,84.720001,44.07,83.230003,129.710007,139.809998,266.040009,53.389999,150.089996,93.910004,72.900002,0.002851606,-0.012690289,0.003505775,0.01220099,0.000131191,-0.001552621,0.006599323,0.003904582,0.007726032,-0.01573627,-0.008782772,-0.01548772,0.001497611,-0.00191598,0.030269564,-0.000361829,-0.014778603,0.004553324,0.003106045,-0.00034969,0.002126906,0.003864913,0.004455447,0.004559078,0.000930302,0.005238532,-0.00373904,0.000466442,-0.002339854,-0.01240553
10/1/2018,212.190002,107.900002,227.259995,382.290009,152.279999,124.389999,48.869999,46.23,116.239998,64.82,85.809998,225.330002,207.600006,153,46.450001,139.690002,113.5,166.669998,71.529999,115.610001,84.459999,44.27,83.669998,128.970001,140.919998,269.100006,53.84,150.789993,94.400002,72.459999,0.006999295,0.013153826,0.006710798,0.027554522,-0.001378128,0.017108294,0.004511841,0.000865635,-0.006003998,0.007899089,0.009249039,0.004849074,0.002170041,0.011768276,-0.017922391,0.010940899,0.005831986,-0.003712994,0.008282451,0.010783633,-0.003073675,0.004527968,0.005272571,-0.005721416,0.007907996,0.011436373,0.008393242,0.004653006,0.005204175,-0.006053995
